"Ensembl_gene_id","Gnomad_oe_lof_score","Gnomad_oe_mis_score","Exac_pli_score","Exac_prec_score","Exac_pnull_score"
"ENSG00000186510",0.864,1.045,8.4285e-18,0.030403,0.9696
"ENSG00000182307",1.1337,1.1332,1.1526e-07,0.10723,0.89277
"ENSG00000183307",0.12337,0.71321,0.69404,0.30234,0.0036142
"ENSG00000184357",0,1.9404,0.5867,0.37491,0.038395
"ENSG00000183628",1.18,1.0107,1.2607e-10,0.027518,0.97248
"ENSG00000183763",0.46937,0.77106,8.8569e-06,0.99668,0.0033121
"ENSG00000185721",0.24901,0.5573,0.24203,0.7567,0.0012697
"ENSG00000184166",0.76299,0.96891,0.0010959,0.62483,0.37408
"ENSG00000128645",0.56685,0.98766,0.003467,0.84655,0.14998
"ENSG00000172116",0.78337,0.84994,0.00029739,0.58327,0.41643
"ENSG00000183172",0.41056,1.0505,0.18042,0.6551,0.16447
"ENSG00000185624",0.047029,0.77522,0.99683,0.003166,3.231e-08
"ENSG00000183598",1.4152,1.2675,0.00074153,0.32754,0.67172
"ENSG00000178852",1.0553,0.86274,5.2578e-31,1.8307e-05,0.99998
"ENSG00000184922",0.119,0.66351,0.99978,0.0002224,1.6924e-14
"ENSG00000183048",0.70477,0.85618,5.8004e-07,0.67857,0.32143
"ENSG00000184162",0.28335,1.0545,0.22201,0.74427,0.033715
"ENSG00000196533",0.8609,0.87517,5.3221e-05,0.45517,0.54478
"ENSG00000184363",0.42955,1.0786,5.0489e-05,0.9986,0.0013511
"ENSG00000197106",0.22156,0.68291,0.42123,0.57876,1.2211e-05
"ENSG00000183779",0.23319,0.61224,0.34036,0.64667,0.012963
"ENSG00000183527",0.47162,0.87073,0.0013915,0.96711,0.031501
"ENSG00000110680",0.71008,1.2049,0.013536,0.68122,0.30524
"ENSG00000183682",0.76272,0.70789,9.5806e-06,0.56227,0.43772
"ENSG00000182492",0.20662,0.85539,0.44019,0.55367,0.0061384
"ENSG00000149380",0.64996,0.88474,6.9365e-10,0.87118,0.12882
"ENSG00000184988",0.88791,0.86402,2.1515e-07,0.27419,0.72581
"ENSG00000183379",0.5686,0.96008,0.008919,0.81637,0.17471
"ENSG00000183657",NA,1.0047,NA,NA,NA
"ENSG00000179270",0.84051,1.2164,1.3595e-18,0.038382,0.96162
"ENSG00000184110",1.0282,0.84795,0.0015592,0.46261,0.53583
"ENSG00000111817",0.20478,0.73461,0.70406,0.29594,4.6674e-08
"ENSG00000144451",1.3304,1.1309,5.4786e-33,3.3456e-07,1
"ENSG00000183735",0.23916,0.7093,0.19715,0.80285,1.3513e-07
"ENSG00000182652",1.5274,1.5796,1.5709e-08,0.034208,0.96579
"ENSG00000214447",0.82685,0.7496,5.3242e-06,0.44002,0.55998
"ENSG00000111011",0.068395,0.62054,0.99916,0.00083522,2.5371e-10
"ENSG00000184402",0.13976,0.70178,0.97225,0.027746,5.4878e-08
"ENSG00000183576",0.25812,0.76473,0.10411,0.89588,1.0784e-05
"ENSG00000184719",0.63025,0.99762,4.4412e-06,0.85148,0.14852
"ENSG00000184361",0.97168,0.88627,1.184e-09,0.099825,0.90018
"ENSG00000184916",0.059871,0.73784,1,1.7888e-08,4.3904e-23
"ENSG00000075624",0,0.06229,0.98512,0.014868,7.0285e-06
"ENSG00000183696",0.61049,0.92472,0.00033916,0.8333,0.16636
"ENSG00000182108",0,1.0481,0.41009,0.47541,0.11451
"ENSG00000135480",0.98362,1.0033,2.7467e-12,0.039567,0.96043
"ENSG00000099901",0.098036,0.48596,0.8335,0.16586,0.00064368
"ENSG00000087086",1.6454,1.1391,1.614e-09,0.01736,0.98264
"ENSG00000184144",0.28172,0.71842,0.0046125,0.99539,1.6993e-08
"ENSG00000183291",0.40398,0.86776,0.057407,0.87252,0.07007
"ENSG00000182636",0.13418,0.86292,0.63879,0.35518,0.0060274
"ENSG00000183549",0.81425,1.0899,8.9087e-15,0.12796,0.87204
"ENSG00000182747",0.41419,0.80366,0.02694,0.92467,0.048394
"ENSG00000163209",NA,0.93341,NA,NA,NA
"ENSG00000065357",0.20382,0.64872,0.78711,0.21289,7.2996e-10
"ENSG00000182325",0.73137,1.1665,4.0621e-09,0.56744,0.43256
"ENSG00000183715",0.24721,0.64086,0.25018,0.74864,0.0011796
"ENSG00000185920",0.015413,0.82545,1,2.6159e-10,1.7975e-25
"ENSG00000159086",0.093447,0.63874,0.99999,1.3477e-05,9.0486e-17
"ENSG00000184304",0.43144,0.80351,4.4224e-07,0.99992,8.3734e-05
"ENSG00000183709",1.2863,1.0636,4.6564e-08,0.064076,0.93592
"ENSG00000185338",0,0.71209,0.58244,0.37798,0.039577
"ENSG00000184321",0.18237,0.92516,0.45083,0.52359,0.025584
"ENSG00000156531",0,0.42393,0.99732,0.0026804,1.0637e-07
"ENSG00000075035",0.18748,0.79157,0.76452,0.23547,2.8684e-06
"ENSG00000182934",0.11654,0.8273,0.98415,0.015849,6.8129e-08
"ENSG00000170616",0.28667,0.43599,0.21645,0.74814,0.035412
"ENSG00000184611",0.23226,0.65864,0.25798,0.74202,6.2808e-10
"ENSG00000182950",1.2568,0.91451,6.5688e-11,0.018807,0.98119
"ENSG00000136051",0.33229,0.8802,1.1917e-06,1,2.8022e-10
"ENSG00000196266",1.1461,1.2732,0.00026277,0.33992,0.65982
"ENSG00000183186",0.17793,0.7132,0.46435,0.51239,0.023264
"ENSG00000182854",0.42725,1.1998,0.095414,0.77822,0.12637
"ENSG00000183313",1.0018,1.0807,2.3733e-05,0.31132,0.68865
"ENSG00000184571",0.95429,0.99568,3.9664e-31,0.00011094,0.99989
"ENSG00000183196",1.1233,1.1706,2.547e-08,0.085694,0.91431
"ENSG00000185669",0.51421,1.171,0.012463,0.8636,0.12394
"ENSG00000185127",NA,1.2531,NA,NA,NA
"ENSG00000116721",1.4406,1.3056,1.8183e-11,0.0088573,0.99114
"ENSG00000185115",0.41061,1.0663,0.054771,0.87066,0.074572
"ENSG00000183798",0.53125,0.98467,6.6819e-06,0.97665,0.023348
"ENSG00000182170",NA,0.76755,NA,NA,NA
"ENSG00000198633",1.3228,0.93738,1.1569e-06,0.1122,0.8878
"ENSG00000185000",0.88533,0.81224,1.6314e-17,0.023356,0.97664
"ENSG00000184937",0.079819,0.6909,0.99602,0.0039832,1.1451e-08
"ENSG00000183733",0.64739,0.97503,0.002055,0.75638,0.24156
"ENSG00000205358",1.0343,1.1947,0.0062915,0.51959,0.47412
"ENSG00000185955",0.4393,0.87027,0.021661,0.91399,0.064344
"ENSG00000182591",0.7092,0.7911,0.0044445,0.68537,0.31019
"ENSG00000182810",0.90243,1.1216,1.1899e-08,0.19303,0.80697
"ENSG00000214300",0.59649,1.126,0.00014062,0.86818,0.13168
"ENSG00000185634",0.6498,0.98256,8.2426e-11,0.88371,0.11629
"ENSG00000185069",0.98907,1.1131,2.8585e-14,0.019363,0.98064
"ENSG00000182916",0,0.82385,0.49473,0.43488,0.070398
"ENSG00000183654",0.48587,0.6145,0.0027777,0.94296,0.054258
"ENSG00000066379",0.28936,0.66871,0.21208,0.7511,0.036815
"ENSG00000184451",0.68019,0.61039,0.00056917,0.72288,0.27655
"ENSG00000182224",1.1138,0.79307,5.6463e-09,0.068468,0.93153
"ENSG00000186834",0,0.69067,0.98533,0.01466,6.7894e-06
"ENSG00000182742",0.41818,0.87054,0.051979,0.86819,0.079834
"ENSG00000184381",0.59455,0.82585,2.7949e-10,0.97444,0.025557
"ENSG00000183421",0.3315,0.75673,0.0052749,0.99452,0.00020376
"ENSG00000184108",0.93378,1.0871,2.7188e-11,0.077987,0.92201
"ENSG00000183134",0.80684,0.69656,0.0030301,0.60314,0.39383
"ENSG00000115590",1.2406,1.022,3.1048e-15,0.0027339,0.99727
"ENSG00000185896",0.12722,0.84645,0.88386,0.11609,5.0212e-05
"ENSG00000183470",0.47933,0.82909,0.15646,0.64744,0.1961
"ENSG00000206181",NA,1.4567,NA,NA,NA
"ENSG00000178297",0.70367,1.1088,1.1027e-16,0.65103,0.34897
"ENSG00000184194",0,0.5163,0.87957,0.11911,0.0013146
"ENSG00000184792",0.31535,0.76579,0.0013971,0.9986,2.3243e-06
"ENSG00000184840",0.42238,0.75596,0.0057419,0.97358,0.020675
"ENSG00000184933",0.36093,1.2454,0.13302,0.78651,0.08047
"ENSG00000115993",0.59867,0.92889,2.5705e-14,0.99056,0.0094448
"ENSG00000185798",0.41357,0.92131,0.013316,0.95737,0.029311
"ENSG00000185873",1.2113,1.0638,5.6371e-18,0.00091391,0.99909
"ENSG00000232382",1.4935,1.2622,6.3854e-07,0.080194,0.91981
"ENSG00000182974",1.626,1.3152,4.3645e-07,0.064527,0.93547
"ENSG00000119950",0.43184,0.74421,0.0010848,0.98928,0.0096309
"ENSG00000182718",0.43364,0.94545,0.0004819,0.99321,0.0063084
"ENSG00000182053",0.95866,1.2823,5.9282e-09,0.13191,0.86809
"ENSG00000131263",0.050876,0.55896,0.99424,0.0057615,1.3942e-07
"ENSG00000185899",NA,0.81174,NA,NA,NA
"ENSG00000185610",0.82632,1.0469,5.3493e-06,0.44094,0.55905
"ENSG00000184575",0.15939,0.73189,0.99675,0.0032516,9.6906e-14
"ENSG00000184058",0.13744,0.82078,0.83092,0.16894,0.00013683
"ENSG00000183463",1.1917,1.0651,0.0049227,0.46918,0.5259
"ENSG00000185909",0.53863,0.71242,0.001685,0.89925,0.099067
"ENSG00000185482",0.44378,0.83464,0.00018044,0.99457,0.0052485
"ENSG00000183475",0.058757,0.32827,0.9847,0.015296,1.5249e-06
"ENSG00000184999",1.0829,1.1219,2.0417e-18,0.0018642,0.99814
"ENSG00000024862",1.0276,1.0328,2.7277e-09,0.085284,0.91472
"ENSG00000136487",0.57322,1.2812,0.022468,0.7754,0.20213
"ENSG00000181026",1.3882,0.98593,1.4705e-10,0.015715,0.98429
"ENSG00000183644",0.62787,1.0215,0.00029218,0.80834,0.19137
"ENSG00000183691",0,0.67999,0.89193,0.10707,0.00099401
"ENSG00000185101",0.63874,0.83011,2.1982e-14,0.94755,0.052446
"ENSG00000109118",0.042183,0.71541,1,9.3502e-07,1.6434e-17
"ENSG00000185792",1.0231,1.073,3.6538e-25,0.0002674,0.99973
"ENSG00000184374",0.48792,0.99097,0.0027202,0.94157,0.055708
"ENSG00000165633",0.27941,0.93681,0.14212,0.85422,0.0036638
"ENSG00000183647",0.90248,0.97063,0.0081491,0.57439,0.41746
"ENSG00000185775",1.4155,1.6478,2.5883e-05,0.18244,0.81753
"ENSG00000184900",0.23356,0.52345,0.33442,0.60885,0.056732
"ENSG00000183562",NA,0.80405,NA,NA,NA
"ENSG00000155016",0.38376,0.81884,0.0050751,0.98973,0.0051987
"ENSG00000185332",1.7856,1.0247,0.015185,0.46917,0.51565
"ENSG00000185523",0.35917,0.84595,0.20615,0.65705,0.13681
"ENSG00000183114",0.41899,0.84171,0.099037,0.78037,0.12059
"ENSG00000182264",0.77165,0.78334,2.1662e-08,0.45178,0.54822
"ENSG00000185002",0.30681,0.83196,0.00059096,0.99941,6.6362e-08
"ENSG00000185100",0.53981,0.99583,3.3479e-07,0.98545,0.014547
"ENSG00000027075",0.21486,0.68528,0.54514,0.45486,1.9201e-07
"ENSG00000177752",0.75931,1.0654,3.2298e-05,0.58458,0.41539
"ENSG00000120798",0.21407,0.81661,0.53358,0.46642,1.0402e-06
"ENSG00000185674",1.3364,0.91059,1.1492e-09,0.027269,0.97273
"ENSG00000184210",1.1868,1.1215,2.2901e-11,0.019468,0.98053
"ENSG00000221890",0.15199,0.76411,0.74461,0.25495,0.00043643
"ENSG00000184857",0.84207,1.3206,6.0004e-05,0.47946,0.52048
"ENSG00000184345",0.59721,0.87864,0.0010382,0.83379,0.16517
"ENSG00000182263",0.086682,0.83892,0.99167,0.0083285,6.948e-08
"ENSG00000185608",0.34125,1.116,0.058361,0.92565,0.015991
"ENSG00000184224",NA,0.67761,NA,NA,NA
"ENSG00000182308",0.30114,0.60331,0.24908,0.64954,0.10139
"ENSG00000146755",0.81194,0.97389,9.2247e-10,0.29022,0.70978
"ENSG00000182611",1.2355,0.96454,0.020748,0.53196,0.44729
"ENSG00000060971",0.75456,0.78087,8.684e-09,0.4922,0.5078
"ENSG00000173662",0.77489,0.94163,4.1848e-12,0.31572,0.68428
"ENSG00000184432",0.018829,0.653,1,2.1348e-08,8.1528e-21
"ENSG00000182348",0.73724,1.0687,9.2366e-18,0.37054,0.62946
"ENSG00000198440",0.33419,0.59396,0.0082318,0.99124,0.00052725
"ENSG00000184277",1.0019,1.173,6.9731e-08,0.15054,0.84946
"ENSG00000182173",0.56229,0.9955,2.1837e-07,0.97389,0.026107
"ENSG00000185658",0.14136,0.75022,1,2.0601e-07,7.9584e-29
"ENSG00000185567",0.47561,1.5572,0.0030902,0.94956,0.047352
"ENSG00000182645",0.57418,0.94468,0.00017655,0.89698,0.10284
"ENSG00000184281",0.64375,1.117,0.04705,0.69146,0.26149
"ENSG00000184349",0,0.62,0.9631,0.036835,6.6177e-05
"ENSG00000183831",0.54138,0.86733,0.00064457,0.91603,0.083328
"ENSG00000182700",0,0.92375,0.38629,0.48362,0.13008
"ENSG00000244291",NA,1.1292,NA,NA,NA
"ENSG00000185614",0.67592,0.83012,0.00058593,0.72881,0.2706
"ENSG00000183643",0.72898,0.98617,0.0013022,0.66226,0.33644
"ENSG00000205927",0.41897,0.59241,0.099047,0.78038,0.12057
"ENSG00000007908",0.59887,1.0093,7.0237e-10,0.96699,0.033012
"ENSG00000184056",0.73739,0.93501,9.4859e-17,0.38907,0.61093
"ENSG00000183979",0.95711,1.0593,0.096663,0.59047,0.31287
"ENSG00000170854",0.70845,0.98603,1.8895e-08,0.66008,0.33992
"ENSG00000133477",0.97972,0.82197,1.2862e-11,0.050769,0.94923
"ENSG00000182459",NA,0.89063,NA,NA,NA
"ENSG00000185475",0.59006,1.224,0.001098,0.84256,0.15634
"ENSG00000141750",0.60201,1.0181,8.3354e-07,0.91908,0.080915
"ENSG00000179750",0.94767,0.88887,3.5984e-15,0.021176,0.97882
"ENSG00000184445",0.6345,0.89157,7.3182e-37,0.99888,0.001117
"ENSG00000182759",0.59792,0.8036,0.020254,0.75786,0.22188
"ENSG00000182179",0.69661,0.87508,1.5352e-17,0.70538,0.29462
"ENSG00000182885",0.88503,0.94008,6.6313e-14,0.060211,0.93979
"ENSG00000184207",0.16778,0.64041,0.49789,0.48381,0.018301
"ENSG00000172270",0.5164,1.0061,0.00013473,0.96336,0.036506
"ENSG00000182698",1.1915,0.96636,5.893e-10,0.035325,0.96467
"ENSG00000185274",0.26309,0.64917,0.1049,0.89505,5.2596e-05
"ENSG00000165195",0,0.56018,0.96174,0.038187,7.2394e-05
"ENSG00000183019",0.55584,0.88312,0.00055922,0.90123,0.098207
"ENSG00000183891",0.51171,1.1933,0.029987,0.81792,0.15209
"ENSG00000182393",0.77887,1.0272,0.00030534,0.58903,0.41067
"ENSG00000137267",0.076262,0.10599,0.9372,0.062752,5.0976e-05
"ENSG00000184394",0.60455,1.2829,0.019719,0.75317,0.22711
"ENSG00000185437",0.51387,0.87969,0.0021113,0.92177,0.076114
"ENSG00000064961",0.18066,0.54757,0.6707,0.32911,0.0001911
"ENSG00000262814",0.57626,0.94217,0.0032466,0.83661,0.16014
"ENSG00000183111",0.77594,0.94861,3.5358e-13,0.27909,0.72091
"ENSG00000185306",1.1341,0.96518,4.8668e-16,0.0034042,0.9966
"ENSG00000182256",0.17004,0.56707,0.83889,0.16111,4.9224e-06
"ENSG00000213859",0.70554,0.76143,0.004515,0.68866,0.30682
"ENSG00000184507",0.33144,0.96641,0.0018717,0.99809,3.7254e-05
"ENSG00000184897",0.22754,0.82362,0.34507,0.60214,0.052792
"ENSG00000183653",NA,1.02,NA,NA,NA
"ENSG00000183011",1.166,1.1018,1.1103e-05,0.21044,0.78955
"ENSG00000182093",0.61992,0.81845,0.00087334,0.80485,0.19428
"ENSG00000223443",NA,1.9559,NA,NA,NA
"ENSG00000184811",0.90202,1.0993,0.00059188,0.49237,0.50704
"ENSG00000204880",0.54812,1.0657,0.025136,0.79309,0.18177
"ENSG00000182909",NA,1.3585,NA,NA,NA
"ENSG00000182315",0,1.0968,0.29495,0.49862,0.20642
"ENSG00000139287",0.51825,0.81443,3.3007e-06,0.98666,0.013333
"ENSG00000182791",0.98652,1.0142,3.0034e-14,0.01993,0.98007
"ENSG00000132906",0.58261,0.97764,8.2278e-06,0.92501,0.074977
"ENSG00000184560",0.86686,0.99966,8.9926e-11,0.15249,0.84751
"ENSG00000244057",0,0.63391,0.46895,0.44891,0.082133
"ENSG00000186472",0.080752,1.0503,1,6.4721e-20,1.3802e-58
"ENSG00000187026",NA,0.79745,NA,NA,NA
"ENSG00000120159",0.14303,1.0788,0.79885,0.20093,0.00022089
"ENSG00000186666",0.73686,0.9445,3.8981e-05,0.62573,0.37423
"ENSG00000122873",0.57637,0.86052,0.022166,0.77317,0.20467
"ENSG00000186787",0.59796,0.42247,0.052855,0.71064,0.23651
"ENSG00000197928",0.68812,1.009,7.9644e-08,0.72891,0.27109
"ENSG00000111731",0.49491,0.65692,4.7056e-11,0.99988,0.00011918
"ENSG00000240771",0.58258,0.8832,1.0091e-09,0.97974,0.020257
"ENSG00000186117",NA,1.231,NA,NA,NA
"ENSG00000186119",0.95376,1.0957,0.00048579,0.45221,0.5473
"ENSG00000198453",0.6329,0.76624,2.7882e-09,0.90518,0.09482
"ENSG00000187268",1.6907,0.9514,3.6994e-07,0.058685,0.94131
"ENSG00000187003",0.84315,0.9733,3.5092e-07,0.34971,0.65029
"ENSG00000186493",0.66656,1.0781,0.0018353,0.73404,0.26413
"ENSG00000138315",0.78928,0.85257,3.438e-11,0.29744,0.70256
"ENSG00000186998",0.6096,0.89652,2.6685e-07,0.91655,0.083454
"ENSG00000186479",0.069364,0.7619,0.96049,0.039489,1.5925e-05
"ENSG00000186925",NA,1.0488,NA,NA,NA
"ENSG00000117525",0.40476,0.84009,0.01473,0.95976,0.025512
"ENSG00000141404",0.043331,0.35527,0.99839,0.0016087,6.196e-09
"ENSG00000186965",NA,0.87229,NA,NA,NA
"ENSG00000163806",0.19405,0.64496,0.5701,0.42944,0.00046143
"ENSG00000186967",NA,1.0348,NA,NA,NA
"ENSG00000185989",0.48195,0.7786,1.0953e-09,0.99984,0.00015675
"ENSG00000244025",NA,1.2011,NA,NA,NA
"ENSG00000186970",NA,1.2271,NA,NA,NA
"ENSG00000186971",0,1.1162,0.30821,0.4983,0.19349
"ENSG00000186051",0,0.95292,0.48195,0.44201,0.076047
"ENSG00000152413",0,0.49697,0.99937,0.00063096,3.1285e-09
"ENSG00000241595",NA,1.2695,NA,NA,NA
"ENSG00000153914",0.13357,0.65512,0.98292,0.017081,1.6573e-08
"ENSG00000186118",1.1619,0.78572,2.3325e-06,0.16537,0.83462
"ENSG00000131378",0.61875,0.93882,1.8288e-06,0.88271,0.11729
"ENSG00000186895",1.0073,1.0028,9.694e-05,0.35946,0.64044
"ENSG00000094631",0,0.58615,1,4.2742e-07,5.9627e-17
"ENSG00000186977",NA,1.135,NA,NA,NA
"ENSG00000186980",NA,1.0406,NA,NA,NA
"ENSG00000186141",0.70893,0.81643,7.078e-12,0.63832,0.36168
"ENSG00000187123",0.84454,0.87731,4.5566e-06,0.4101,0.58989
"ENSG00000186326",0.85958,0.80593,0.0025284,0.56392,0.43355
"ENSG00000186150",0.83127,0.92039,0.032654,0.6237,0.34365
"ENSG00000186230",0.61395,0.98067,0.050672,0.70385,0.24547
"ENSG00000177380",0.047995,0.4223,1,1.7191e-08,1.9697e-22
"ENSG00000066629",0.15516,0.67372,0.99608,0.0039155,7.5372e-13
"ENSG00000186160",1.0169,0.98079,1.7651e-16,0.0069422,0.99306
"ENSG00000186860",0,0.8504,0.60885,0.3585,0.032646
"ENSG00000162302",0.12987,0.5328,0.99633,0.0036741,7.7891e-11
"ENSG00000132010",0.22217,0.88776,0.35511,0.59557,0.049323
"ENSG00000119689",0.2227,0.90001,0.40129,0.59864,7.0248e-05
"ENSG00000186897",0.18473,0.78754,0.44389,0.52925,0.026855
"ENSG00000186197",0.61491,0.72104,0.00032643,0.82709,0.17259
"ENSG00000186300",0.66117,0.94932,1.2033e-07,0.80759,0.19241
"ENSG00000186432",0.032792,0.41549,0.9999,0.00010055,7.2149e-12
"ENSG00000176438",0.82966,0.98978,2.8267e-25,0.011713,0.98829
"ENSG00000186136",NA,0.98295,NA,NA,NA
"ENSG00000186207",0.84162,0.98321,0.032129,0.62051,0.34736
"ENSG00000125482",0.66156,0.97165,8.5594e-13,0.86833,0.13167
"ENSG00000176148",0.36763,0.78289,0.0036581,0.99464,0.0017037
"ENSG00000186198",0.2938,0.82357,0.25604,0.64732,0.09664
"ENSG00000187151",0.85862,1.0915,3.9822e-10,0.18701,0.81299
"ENSG00000134779",0.57294,0.98208,0.00017886,0.89847,0.10135
"ENSG00000152990",0.22721,0.94201,0.35585,0.64415,5.6743e-11
"ENSG00000186212",0.36585,0.91395,0.0038054,0.99458,0.0016096
"ENSG00000186451",NA,1.0391,NA,NA,NA
"ENSG00000189079",0.038193,0.74147,1,4.2635e-11,8.8666e-29
"ENSG00000169688",1.0675,0.97877,0.0059445,0.50776,0.48629
"ENSG00000198417",0.60941,1.1109,0.051274,0.70577,0.24295
"ENSG00000189266",0,0.92971,0.33133,0.49612,0.17255
"ENSG00000156256",0.52638,0.94927,1.5833e-09,0.99776,0.0022442
"ENSG00000105429",0.26717,0.73943,0.0001545,0.99985,7.2864e-19
"ENSG00000240386",1.1586,1.0466,0.0051593,0.47866,0.51618
"ENSG00000066651",0.77971,0.98992,3.6926e-12,0.29661,0.70339
"ENSG00000186103",1.0957,0.95042,0.0003037,0.36447,0.63523
"ENSG00000185982",0,1.3145,0.40836,0.47605,0.11558
"ENSG00000185973",0.64755,0.81617,8.6025e-05,0.78879,0.21112
"ENSG00000188389",0.20696,0.71599,0.43871,0.55508,0.0062064
"ENSG00000127329",0.21548,0.848,0.80839,0.19161,5.1813e-19
"ENSG00000186166",0.82835,0.97108,1.0531e-12,0.15282,0.84718
"ENSG00000186306",0.38975,1.1715,0.11402,0.7858,0.10018
"ENSG00000114770",0.25569,0.64604,0.016424,0.98358,4.4676e-12
"ENSG00000186642",0.20293,0.49808,0.82947,0.17053,7.9801e-11
"ENSG00000186871",0.066938,0.59531,0.99934,0.0006584,1.4209e-10
"ENSG00000165650",0.081898,0.80616,0.99973,0.00027421,3.4026e-12
"ENSG00000186354",0.98919,1.0707,0.00010481,0.37308,0.62681
"ENSG00000187260",0.96528,0.87356,1.2848e-09,0.10453,0.89547
"ENSG00000108175",0.13573,0.64771,0.99925,0.00075133,6.6492e-14
"ENSG00000186364",0.70545,1.1175,5.7482e-07,0.67663,0.32337
"ENSG00000166579",0.096708,0.65354,0.97987,0.020133,6.0685e-07
"ENSG00000248905",0.66098,1.1609,1.5549e-16,0.90408,0.095924
"ENSG00000186265",0.22357,0.6549,0.38148,0.61654,0.0019823
"ENSG00000149346",0.99984,0.93271,2.1079e-12,0.033932,0.96607
"ENSG00000186795",0.56161,1.0325,0.0013834,0.87544,0.12318
"ENSG00000186329",1.1862,0.6786,1.6208e-08,0.066221,0.93378
"ENSG00000176358",0.91738,0.97212,3.7784e-05,0.38969,0.61028
"ENSG00000119723",0.94443,0.86171,3.8779e-15,0.022122,0.97788
"ENSG00000186628",0.95483,0.95973,1.3484e-21,0.0024543,0.99755
"ENSG00000243955",0.92564,1.4227,9.1816e-06,0.33737,0.66262
"ENSG00000159753",0.41158,0.83607,6.1994e-11,1,2.7219e-08
"ENSG00000186919",1.5907,1.0784,2.9938e-22,1.9763e-05,0.99998
"ENSG00000204481",0,1.2106,0.29449,0.49862,0.20689
"ENSG00000110148",0.64913,0.90176,1.2129e-06,0.82213,0.17787
"ENSG00000186440",1.1713,0.96926,5.2124e-05,0.26399,0.73595
"ENSG00000163462",0.095234,0.58826,0.99814,0.0018645,3.636e-10
"ENSG00000109184",0.30314,0.84149,0.04546,0.95353,0.0010075
"ENSG00000186104",0.77648,0.89889,5.2628e-10,0.38002,0.61998
"ENSG00000169084",0.63349,0.95228,0.00027868,0.80001,0.19971
"ENSG00000187446",0.16554,0.41523,0.6606,0.33837,0.0010328
"ENSG00000187766",0.89767,1.1273,4.2457e-05,0.41129,0.58867
"ENSG00000244624",NA,1.259,NA,NA,NA
"ENSG00000167904",0.46932,0.6867,0.0075667,0.93081,0.061622
"ENSG00000243489",0.67707,1.3224,0.00058136,0.72722,0.2722
"ENSG00000187051",1.0161,0.88918,2.2057e-05,0.30015,0.69983
"ENSG00000167065",0.36108,0.96015,0.1329,0.78652,0.080574
"ENSG00000186924",NA,0.66752,NA,NA,NA
"ENSG00000168538",0.3969,0.87132,2.9704e-09,1,6.2755e-08
"ENSG00000187097",0.41089,0.90677,0.00016989,0.99866,0.0011695
"ENSG00000080824",0.18812,0.86702,0.8608,0.1392,2.7524e-08
"ENSG00000176853",0.31888,0.70128,0.00028262,0.99972,1.9153e-07
"ENSG00000186910",1.0299,1.043,5.8457e-10,0.066831,0.93317
"ENSG00000186881",1.084,1.0733,1.5872e-05,0.25382,0.74617
"ENSG00000155621",0.98331,1.0182,2.6157e-05,0.32666,0.67332
"ENSG00000186314",0.95768,0.91012,5.998e-09,0.13276,0.86724
"ENSG00000011114",0.31714,0.88866,0.00050115,0.9995,4.1564e-07
"ENSG00000185988",0.65792,0.93432,7.8164e-05,0.77086,0.22906
"ENSG00000186562",0,0.99251,0.38135,0.48513,0.13352
"ENSG00000162614",0.54957,1.0223,4.6118e-11,0.99702,0.0029754
"ENSG00000186564",0.54125,0.75512,0.025954,0.79787,0.17617
"ENSG00000186174",0.1209,0.91144,0.99873,0.0012662,5.795e-12
"ENSG00000214530",0.55556,0.74528,8.2296e-05,0.93163,0.068285
"ENSG00000180264",0.70796,0.8489,8.9451e-16,0.62217,0.37783
"ENSG00000186603",0.81259,0.83045,2.1021e-05,0.49266,0.50732
"ENSG00000171314",1.0014,0.92106,3.0486e-07,0.1834,0.8166
"ENSG00000187054",0.90788,0.90922,2.2787e-15,0.031042,0.96896
"ENSG00000244362",NA,0.97626,NA,NA,NA
"ENSG00000186765",0.99628,0.98551,4.9938e-13,0.028048,0.97195
"ENSG00000184155",0.51451,0.95284,0.029564,0.81607,0.15437
"ENSG00000186001",0.57245,0.94602,8.8396e-12,0.9936,0.0063991
"ENSG00000186146",2.29,2.3233,0.01292,0.43778,0.5493
"ENSG00000134438",0.34427,0.94101,0.092877,0.87205,0.035071
"ENSG00000186930",1.1087,1.0779,0.023182,0.55461,0.42221
"ENSG00000186723",1.1203,1.0037,6.2261e-05,0.28902,0.71092
"ENSG00000179168",0.46171,0.95573,0.0015751,0.97175,0.026676
"ENSG00000187257",0.20189,0.86704,0.66131,0.33869,1.7326e-06
"ENSG00000197702",0.22678,0.76002,0.36558,0.63433,9.247e-05
"ENSG00000161671",1.0094,0.9164,7.439e-10,0.076698,0.9233
"ENSG00000173418",0.49702,0.64774,0.0059313,0.9111,0.082973
"ENSG00000153551",0.44747,0.69288,0.042982,0.85575,0.10126
"ENSG00000186105",0.70445,0.60236,1.8993e-07,0.67779,0.32221
"ENSG00000187068",0.7392,0.99948,0.0003881,0.64143,0.35818
"ENSG00000138756",0.2223,0.94756,0.45388,0.54612,3.2303e-09
"ENSG00000187166",NA,0.87557,NA,NA,NA
"ENSG00000186572",0,0,0.33105,0.49616,0.17279
"ENSG00000186943",1.0985,0.9277,6.7458e-05,0.30091,0.69903
"ENSG00000088727",0.88973,0.9212,2.0466e-22,0.0057719,0.99423
"ENSG00000186790",0,0.83797,0.55801,0.3951,0.046885
"ENSG00000186280",0,0.64376,0.44249,0.46184,0.095669
